dlga_kidnapped_girl_quest_brief:merchant_quest_stall|Je mi líto, ale nemám na to teď čas.
dlga_start:close_window.40|Mockrát děkuji, že jsi mě {přivedl/přivedla} zpátky! Nemůžu se dočkat, až uvidím svou rodinu. Sbohem.
dlga_kidnapped_girl_liberated_map:kidnapped_girl_liberated_map_2a|Ano. Pojď se mnou. Jdeme domů.
dlga_kidnapped_girl_liberated_map_2a:close_window|Bohužel pro mě nemáš ve své družině místo.
dlga_kidnapped_girl_liberated_map_2a:close_window.1|Ach, opravdu? Tolikrát ti děkuji!
dlga_kidnapped_girl_liberated_map:kidnapped_girl_liberated_map_2b|Ještě tady chvíli počkej. Vrátím se pro tebe.
dlga_kidnapped_girl_liberated_map_2b:close_window|Ach, prosím, {sire/madam}, nenechávejte mě tu samotnou!
dlga_start:kidnapped_girl_liberated_map|Ach, {sire/madam}. Děkuji vám za záchranu. Dovedete mě k mé rodině?
dlga_kidnapped_girl_liberated_battle:kidnapped_girl_liberated_battle_2a|Ano. Pojď se mnou. Jdeme domů.
dlga_kidnapped_girl_liberated_battle_2a:kidnapped_girl_liberated_battle_2b|Bohužel pro mě nemáš ve své družině místo.
dlga_kidnapped_girl_liberated_battle_2a:close_window|Ach, opravdu? Tolikrát ti děkuji!
dlga_kidnapped_girl_liberated_battle:kidnapped_girl_liberated_battle_2b|Ještě tady chvíli počkej. Vrátím se pro tebe.
dlga_kidnapped_girl_liberated_battle_2b:close_window|Ach, prosím, {sire/madam}, nenechávejte mě tu samotnou!
dlga_start:kidnapped_girl_liberated_map.1|Můžu už jít s tebou?
dlga_start:bandits_awaiting_ransom_intro_1|Jsi {ten/ta}, {který/která} nám {měl/měla} přinést výkupné? Rychle, naval nám peníze.
dlga_start:bandits_awaiting_ransom_intro_1.1|Ty ses {vrátil/vrátila}? Rychle, dej nám ty peníze.
dlga_bandits_awaiting_ransom_intro_1:bandits_awaiting_ransom_pay|Tady jsou ty peníze. Pusťte tu dívku.
dlga_bandits_awaiting_ransom_pay:close_window|Heh. {Přinesl/Přinesla} jsi všechny peníze. Můžeš si tu holku vzít. Obchodování s tebou je skutečně potěšení...
dlga_bandits_awaiting_ransom_intro_1:bandits_awaiting_ransom_b|Ani nápad! Nejdřív pustíte tu dívku.
dlga_bandits_awaiting_ransom_b:bandits_awaiting_ransom_b2|Ty blázne! Přestaň dělat hlouposti a dej nám ty peníze!
dlga_bandits_awaiting_ransom_b2:bandits_awaiting_ransom_pay|Tak dobře. Tady jsou peníze. Teď pusťte tu dívku.
dlga_bandits_awaiting_ransom_b2:bandits_awaiting_ransom_no_money|{Ukryl/Ukryla} jsem peníze na bezpečném místě. Musím je jít vyzvednout.
dlga_bandits_awaiting_ransom_no_money:close_window|Zkoušíš naši trpělivost nebo co? Jdi a rychle sem ty peníze přines.
dlga_bandits_awaiting_ransom_b2:bandits_awaiting_ransom_fight|Nemám v úmyslu vám zaplatit ani vindru. Okamžitě to děvče pustíte!
dlga_bandits_awaiting_ransom_fight:close_window|Až budeš {mrtvý/mrtvá}, nebudeš mít v úmyslu vůbec nic.
dlga_start:bandits_awaiting_remeet|Co zase? Peníze jsi nám {dal/dala}, takže už spolu nemáme co do činění.
dlga_bandits_awaiting_remeet:close_window|Omlouvám se za vyrušení, už jdu.
dlga_bandits_awaiting_remeet:bandits_awaiting_remeet_2|Máme spolu co do činění. Ty peníze mi hezky rychle vrátíte.
dlga_bandits_awaiting_remeet_2:close_window|Ach, tak takhle! Samozřejmě. Jen je vyndáme.
dlga_start:kidnapped_girl_encounter_1|Ach, {sire/madam}. Mnohokrát vám děkuji za záchranu. Dovedete mě teď k mé rodině?
dlga_kidnapped_girl_encounter_1:kidnapped_girl_join|Ano. Pojď se mnou. Jdeme domů.
dlga_kidnapped_girl_join:close_window|Bohužel pro mě nemáš ve své družině místo.
dlga_kidnapped_girl_join:close_window.1|Ach, tolikrát ti děkuji!
dlga_kidnapped_girl_encounter_1:kidnapped_girl_wait|Ještě tady chvíli počkej. Vrátím se pro tebe.
dlga_kidnapped_girl_wait:close_window|Ach, prosím, {sire/madam}, nenechávejte mě tu samotnou!
dlga_merchant_quest_about_job_2:lost_kidnapped_girl|Bohužel jsem dívku cestou sem ztratil... 
dlga_lost_kidnapped_girl:lost_kidnapped_girl_2|Ach ne! Jak to mám říci svému příteli?
dlga_lost_kidnapped_girl_2:lost_kidnapped_girl_3|Je mi líto. {Nemohl/Nemohla} jsem nic dělat.
dlga_lost_kidnapped_girl_3:lost_kidnapped_girl_4|{Zklamal/Zklamala} jsi mne, {playername}, a já ti tolik věřil. Dám všem vědět o neschopnosti, kterou jsi při plnění tohoto úkolu {projevil/projevila}. A chci zpátky těch {reg8} denárů, které jsem ti dal jako výkupné.
dlga_lost_kidnapped_girl_4:merchant_quest_about_job_5a|Samozřejmě. Tady jsou.
dlga_merchant_quest_about_job_5a:close_window|Alespoň že máš tu slušnost vrátit peníze.
dlga_lost_kidnapped_girl_4:merchant_quest_about_job_5b|Je mi líto, takovou částku u sebe nemám.
dlga_merchant_quest_about_job_5b:close_window|Ty si myslíš, že ti to budu věřit? To výkupné mi okamžitě vrátíš! Jdi a přines ty peníze!
dlga_merchant_quest_requested:merchant_quest_persuade_peace_1|Tahle válka, kterou vedou {s15} a {s14}, naše město přivedla na pokraj zkázy. Naše karavany jsou přepadány a oloupeny dříve, než se dostanou do cíle a kupci se bojí opustit bezpečí hradeb. A jako by to nestačilo, musíme navíc platit vysoké daně, ze kterých se financuje válka. Jestli brzy nenastane mír, pomřeme tu všichni hlady.
dlga_merchant_quest_persuade_peace_1:merchant_quest_brief|Máš pravdu. Ale kdo dokáže zastavit šílenství zvané válka?
dlga_merchant_quest_persuade_peace_1:merchant_quest_persuade_peace_reject|Je naší povinností pomáhat šlechticům v jejich úsilí. Nemůžeš si na to stěžovat.
dlga_merchant_quest_persuade_peace_reject:close_window|Haha. Šlechticové vedou války z chamtivosti a kvůli svým snům o slávě. To skutečné břemeno války musí nést chudí a poctiví lidé, jako jsme my. Ale ty o tom zcela zjevně nechceš nic slyšet.
dlga_merchant_quest_brief:merchant_quest_persuade_peace_3|Už se vyskytlo několik pokusů znesvářené strany usmířit a dosáhnout mírové dohody, ale na obou stranách stojí mocní lordové, kteří mají zájem na tom, aby válka pokračovala. Tito muži ostatní ponoukají, aby neposlouchali prosby rozumných lidí a pokračovali v boji. Dokud si lordové udrží svůj vliv, uzavření míru nepřipadá v úvahu.
dlga_merchant_quest_persuade_peace_3:merchant_quest_persuade_peace_4|Kdo jsou ti válečníci, kteří brání dohodnutí míru?
dlga_merchant_quest_persuade_peace_3:merchant_quest_persuade_peace_4.1|Kdo jsou ti lordové, o kterých mluvíš?
dlga_merchant_quest_persuade_peace_4:merchant_quest_persuade_peace_5|Jsou to páni {s12} z říše {s15} a {s13} z frakce {s14}. Dokud nezmění názor nebo neztratí svůj vliv, nemáme žádnou šanci, že by mezi sebou mohli uzavřít mír.
dlga_merchant_quest_persuade_peace_5:merchant_quest_persuade_peace_6|A co s tím mohu dělat?
dlga_merchant_quest_persuade_peace_5:merchant_quest_persuade_peace_6.1|Bohužel, zdá se, že se s tím nedá nic dělat.
dlga_merchant_quest_persuade_peace_6:merchant_quest_persuade_peace_7|Existuje způsob, jak tuhle záležitost vyřešit. Někdo, kdo opravdu dokáže jít za svým cílem, by snad mohl jednoho nebo oba lordy přesvědčit o nutnosti přijetí míru. A i kdyby se to nepodařilo, lordy je možné přemoci silou a zajmout. Kdyby byli v zajetí, ztratili by svůj vliv a nemohli by už blokovat uzavření mírové dohody... Co ty na to? {Zvládl/Zvládla} bys to?
dlga_merchant_quest_persuade_peace_7:merchant_quest_persuade_peace_8|Vypadá to složitě. Ale zkusím to.
dlga_merchant_quest_persuade_peace_7:merchant_quest_persuade_peace_8.1|Pokud dostanu dobře zaplaceno, tak ano.
dlga_merchant_quest_persuade_peace_7:merchant_quest_persuade_peace_8.2|Zapomeň na to. Tohle není můj problém.
dlga_merchant_quest_persuade_peace_8:merchant_quest_persuade_peace_9|Většina kupců ve městě ráda otevře měšce a tento plán podpoří. Myslím, že budeme schopni mezi sebou vybrat {reg12} denárů. Pokud se ti podaří úkol splnit, rádi tě touto částkou odměníme. Přesvědč {s12} a {s13}, aby přijali mírovou dohodu, nebo, ukáží-li se být příliš tvrdohlaví, zařiď, aby padli do zajetí a nebylo možné za ně zaplatit výkupné dříve, než úspěšně skončí jednání o míru.
dlga_merchant_quest_persuade_peace_9:merchant_quest_persuade_peace_10|Dobře. Udělám, co budu moci.
dlga_merchant_quest_persuade_peace_9:merchant_quest_persuade_peace_no|Je mi líto, ale na tohle nestačím.
dlga_merchant_quest_persuade_peace_10:close_window|Skvěle. Máš naše požehnání. Doufám, že si s těmi dvěma starými kozly poradíš. Budeme doufat a čekat na dobré zprávy.
dlga_merchant_quest_persuade_peace_no:close_window|Neříkej hned ne. Nechej si to projít hlavou. Pokud je na světě {muž/žena}, co dokáže tento úkol zvládnout, jsi to právě ty.
dlga_merchant_quest_requested:merchant_quest_deal_with_night_bandits|Vskutku ano! Město obtěžuje skupina zbojníků a mně už dochází nápady, jak se s nimi vypořádat. Pod rouškou noci přepadají a okrádají obyvatele, a když se konečně objeví stráže, zmizí jako blesk. Nepodařilo se nám chytit ani jediného. Napadají pouze osamělé lidi, na skupinu se zaútočit neodváží. Sháním někoho, kdo by byl schopen se těm banditům postavit sám a zvítězil nad nimi. Zdá se, že je to jediný způsob, jak s nimi zjednat spravedlnost. Co bys tomu řekl?
dlga_merchant_quest_brief:merchant_quest_deal_with_night_bandits|Město zamořila banda zbojníků a mně už dochází nápady, jak se s nimi vypořádat. Pod rouškou noci přepadají a okrádají obyvatele, a když se konečně objeví stráže, zmizí jako blesk. Nepodařilo se nám chytit ani jediného. Napadají pouze osamělé lidi, na skupinu se zaútočit neodváží. Sháním někoho, kdo by byl schopen se těm banditům postavit sám a zvítězil nad nimi. Zdá se, že je to jediný způsob, jak s nimi zjednat spravedlnost. Co tomu říkáš?
dlga_merchant_quest_deal_with_night_bandits:deal_with_night_bandits_quest_taken|Pobíjet bandity? Ale samozřejmě!
dlga_merchant_quest_deal_with_night_bandits:merchant_quest_stall|Omlouvám se, ale nemám zájem.
dlga_deal_with_night_bandits_quest_taken:mayor_pretalk|{Sňal/Sňala} jsi z mých beder obrovský balvan, {playername}. Pokud budeš {úspěšný/úspěšná}, můžeš ode mě očekávat náležitou odměnu. Jen se nenechej zabít, ano?
dlga_merchant_quest_requested:merchant_quest_brief.6|Jeden z místních kupců shání pastevce, který by mu dohnal stádo na tržiště do města {s13}.
dlga_merchant_quest_brief:move_cattle_herd_quest_brief|Stádo dobytka musí být ve městě {s13} nejpozději za 30 dní. Čím dříve, tím lépe, mnohem lépe, ale v žádném případě to nesmí být později než za 30 dní. Pokud se toho ujmeš, jsem ochoten ti zaplatit {reg8} denárů. Máš zájem?
dlga_move_cattle_herd_quest_brief:move_cattle_herd_quest_taken|Ano, doženu to stádo do města {s13}.
dlga_move_cattle_herd_quest_brief:merchant_quest_stall|Je mi líto, ale ne.
dlga_move_cattle_herd_quest_taken:mayor_pretalk|Skvěle. Stádo se pase přímo za městem. Jakmile doženeš zvířata do {s13}, vrať se ke mně a já ti vyplatím tvou odměnu.
dlga_merchant_quest_requested:mayor_pretalk|Je mi líto, ale nemám teď pro tebe žádnou práci.
dlga_start:village_elder_deliver_cattle_thank|{Můj dobrý pane/Má dobrá paní}. Naše vesnice je ti vděčná za pomoc. Díky {reg5} kusům dobytka, které jsi {přivedl/přivedla}, si teď můžeme založit vlastní stádo.
dlga_village_elder_deliver_cattle_thank:village_elder_talk|{Pane/Paní}, mohu pro tebe ještě něco udělat?
dlga_start:village_elder_talk|Dobrý den, {sire/madam}, {s9} vás vítá. Jsem stařešina této vesnice.
dlga_start:village_elder_talk.1|{s9} tě vítá, {pane/madam}. Jsme nadšeni zprávami, že jsi {novým lordem/novou paní} naší skromné vesnice. Já jsem vesnický stařešina a bude mi ctí ti jakkoliv posloužit.
dlga_start:village_elder_talk.2|{Můj pane/Má paní}, {poctil/poctila} jsi naši skromnou vesnici svou přítomností.
dlga_start:village_elder_talk.3|Dobrý den, {sire/madam}.
dlga_village_elder_pretalk:village_elder_talk|Mohu pro tebe ještě něco udělat?
dlga_village_elder_talk:village_elder_ask_fugitive|Hledám muže jménem {s4}. Prý by se tady mohl skrývat.
dlga_village_elder_ask_fugitive:village_elder_pretalk|Naší vesnicí prochází spousta cizinců, {sire/madam}. Ale pochybuji, že na něj narazíte v tuto noční hodinu. Třeba budete mít víc štěstí během dne.
dlga_village_elder_ask_fugitive:close_window|Naší vesnicí prochází spousta cizinců, {sire/madam}. Pokud se tu skrývá, tak se poohlédněte kolem a určitě jej najdete.
dlga_village_elder_talk:village_elder_active_mission_1|Co se týče toho úkolu...
dlga_village_elder_talk:village_elder_request_mission_ask|Nepotřebuješ pomoci s nějakou prací?
dlga_village_elder_talk:village_elder_trade_begin|Chci si nakoupit nějaké zásoby. Platím zlatem.
dlga_village_elder_trade_begin:village_elder_trade_talk|Samozřejmě, {sire/madam}. Chcete nakoupit zboží nebo dobytek?
dlga_village_elder_trade_talk:village_elder_trade|Chci si koupit jídlo a zásoby.
dlga_village_elder_trade:village_elder_pretalk|Máme ve skladišti nějaké jídlo a další zásoby. Pojď se podívat.
dlga_village_elder_trade_talk:village_elder_buy_cattle|Chci si koupit nějaký dobytek.
dlga_village_elder_trade_talk:village_elder_pretalk|Rozmyslel jsem si to. Nechci nic kupovat.
dlga_village_elder_talk:village_elder_ask_enemies|Neviděl jsi tady poslední dobou nějaké nepřátele?
dlga_village_elder_ask_enemies:village_elder_pretalk|Je mi líto, {sire/madam}. Neviděli jsem v této oblasti žádné vojáky válčících stran, ani jsme o nich neslyšeli.
dlga_village_elder_ask_enemies:village_elder_tell_enemies|Hmm. Musím o tom popřemýšlet...
dlga_village_elder_tell_enemies:village_elder_tell_enemies|{s1} {s2}
dlga_village_elder_tell_enemies:village_elder_pretalk|Ne, {sire/madam}. Už delší dobu jsme v této oblasti neviděli žádné vojáky válčících stran.
dlga_village_elder_tell_enemies:village_elder_pretalk.1|No, to bude asi všechno.
dlga_village_elder_talk:village_elder_ask_set_fire|Potřebuji, abyste na okraji této vesnice založili velký požár.
dlga_village_elder_ask_set_fire:close_window|Na tomhle už jsme se dohodli, {můj pane/má paní}. Udělám, co bude v mých silách. Můžeš mi věřit.
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_1|Oheň, {pane/madam}?! To je pěkně nebezpečná věc! Proč bychom měli něco takového dělat?
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_5|Myslím, že na toto téma jsme spolu již hovořili, {pane/má paní}.
dlga_village_elder_ask_set_fire:village_elder_ask_set_fire_5.1|O tom už jsme hovořili předtím, {pane/madam}. Tvé nabídky byly příliš nízké v porovnání s tím, jaké riziko s sebou takové počínání nese.
dlga_village_elder_ask_set_fire_1:village_elder_ask_set_fire_2|Mám své důvody a pro tebe mám váček plný stříbra. Uděláš to tedy, nebo ne?
dlga_village_elder_ask_set_fire_1:village_elder_ask_set_fire_explain_plan|Když vezmu v úvahu riziko, které na sebe bereš, máš právo znát můj plán.
dlga_village_elder_ask_set_fire_explain_plan:village_elder_ask_set_fire_2|{s4} je místem, kde drží vězně, kterého chci zachránit. Když zapálíš ten oheň, stráže zahlédnou kouř a brzy tu bude hlava na hlavě. Lidé budou chtít zjistit, co se to děje. 
dlga_village_elder_ask_set_fire_2:village_elder_ask_set_fire_9|Jak si přeješ, {pane/má paní}. Patříš k přátelům naší vesnice, a přestože je to úkol nebezpečný, budeme rádi, když ti budeme moci tvou laskavost oplatit. Kdy máme ten požár založit?
dlga_village_elder_ask_set_fire_2:close_window|Je mi líto, {pane/má paní}. Odpusť mi má upřímná slova, ale nemáme žádný důvod, proč bychom ti měli věřit. Je to příliš nebezpečné.
dlga_village_elder_ask_set_fire_2:village_elder_ask_set_fire_3|Jak si přeješ, {pane/má paní}. Tím ale velice riskujeme. Co z toho budeme mít?
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_4|Mohu ti dát 100 denárů.
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_6|Mohu ti dát 200 denárů.
dlga_village_elder_ask_set_fire_3:village_elder_ask_set_fire_6.1|Mohu ti dát 300 denárů.
dlga_village_elder_ask_set_fire_3:close_window|Vlastně nic.
dlga_village_elder_ask_set_fire_4:village_elder_talk|To je šílenství. Takové riziko nemohu podstoupit.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_7|Pak můžeme tvou odměnu zvýšit na 200 denárů.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_6|Pak můžeme tvou odměnu zvýšit na 300 denárů.
dlga_village_elder_ask_set_fire_5:village_elder_ask_set_fire_6.1|Pak můžeme tvou odměnu zvýšit na 300 denárů. To je má poslední nabídka.
dlga_village_elder_ask_set_fire_5:close_window|Zapomeň na to.
dlga_village_elder_ask_set_fire_6:village_elder_ask_set_fire_9|Tak dobrá. Žádáš po mně velice nebezpečnou věc, ale já ji provedu. Kdy má ten požár začít?
dlga_village_elder_ask_set_fire_7:village_elder_talk|Za 200 denárů nemohu provést něco tak nebezpečného
dlga_village_elder_ask_set_fire_9:village_elder_ask_set_fire_10|Připrav si všechno potřebné. Potřebuji ten oheň od této chvíle za hodinu.
dlga_village_elder_ask_set_fire_9:village_elder_ask_set_fire_11|Učiň tak, až udeří půlnoc. Počkám přesně jednu hodinu.
dlga_village_elder_ask_set_fire_10:close_window|Tak dobrá, {pane/má paní}. My se připravíme a tobě doporučujeme totéž.
dlga_village_elder_ask_set_fire_11:close_window|Jak si přeješ, {pane/má paní}. Kéž tě nebesa ochrání.
dlga_village_elder_talk:village_elder_recruit_start|Nejsou v téhle vesnici nějací muži, které by mohla lákat vojenská kariéra?
dlga_village_elder_talk:close_window|[Odejít]
dlga_village_elder_buy_cattle:village_elder_buy_cattle_2|Máme tu {reg5} kusů dobytka, každý za {reg6} denárů. Kolik si jich chceš koupit?
dlga_village_elder_buy_cattle:village_elder_buy_cattle_2.1|Je mi líto, ale ve vesnici už nemáme žádný dobytek, {sire/madam}.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete|Jeden.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.1|Dva.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.2|Tři.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.3|Čtyři.
dlga_village_elder_buy_cattle_2:village_elder_buy_cattle_complete.4|Pět.
dlga_village_elder_buy_cattle_2:village_elder_pretalk|Zapomeň na to.
dlga_village_elder_buy_cattle_complete:village_elder_pretalk|Řeknu pastevcům, aby sehnali zvířata a přivedli vám je, {sire/paní}. Jsem si jistý, že své koupě nebudete litovat.
dlga_village_elder_recruit_start:village_elder_talk|Nevím o nikom, kdo by měl zájem, {sire/madam}. Můžu pro vás ještě něco udělat?
dlga_village_elder_recruit_start:village_elder_recruit_decision|Pár lidí by po téhle příležitosti mohli skočit, přímo v naší vesnici tak {reg5}. Pokud můžeš zaplatit 10 denárů {reg7?každému za jejich vybavení:za jeho vybavení}. Vyhovuje ti to?
dlga_village_elder_recruit_decision:village_elder_pretalk|Řekni {reg7?jim:mu}, ať se připraví.
dlga_village_elder_recruit_decision:village_elder_pretalk.1|Ne, teď ne.
dlga_village_elder_active_mission_1:village_elder_active_mission_2|Ano, {sire/madam}, {učinil/učinila} jste v něm nějaký pokrok?
dlga_village_elder_active_mission_2:village_elder_deliver_grain_thank|Ano. {Koupil/Koupila} jsem ti ty pytle s obilím ({reg5}). 
dlga_village_elder_deliver_grain_thank:village_elder_deliver_grain_thank_2|{Můj pane/Má paní}. Vděčíme ti za záchranu před hladem a zoufalstvím. Nevíme, jak ti poděkovat, budeme se za tebe navěky modlit. Vesnice {s13} nezapomene, komu vděčí za svůj život. 
dlga_village_elder_deliver_grain_thank_2:village_elder_talk|{Můj pane/Má paní}, prosím, mohu pro vás ještě něco udělat?
dlga_village_elder_active_mission_2:village_elder_active_mission_3|Pořád na tom pracuji.
dlga_village_elder_active_mission_2:village_elder_mission_failed|Je mi líto, ale nejsem {schopen/schopna} jej dokončit.
dlga_village_elder_active_mission_3:village_elder_pretalk|Děkuji vám, {sire/madam}. Každý den se modlíme za váš úspěch.
dlga_village_elder_mission_failed:village_elder_pretalk|Ah, to je mi opravdu moc líto, {sire/madam}. Pokusím se vymyslet něco jiného.
dlga_village_elder_request_mission_ask:village_elder_pretalk|{Sire/Madam}, už nám pomáháte s jedním úkolem. Víc po vás přece žádat nemůžeme.
dlga_village_elder_request_mission_ask:village_elder_pretalk.1|Ne, {sire/madam}. Teď pro vás nemáme žádné další úkoly.
dlga_village_elder_request_mission_ask:village_elder_tell_mission|Úkol?
dlga_village_elder_tell_mission:village_elder_tell_deliver_grain_mission|{Můj dobrý pane/Moje paní}, naše vesnice poslední dobou prochází těžkým obdobím. Sklizeň se nevydařila a nedávno nám jacísi nemilosrdní zbojníci ukradli obilí, které jsme si schovávali na jarní výsev. Pokud brzy neseženeme obilí, nebudeme moci osít pole a příští rok nebudeme mít co jíst. Kdybys nám {pomohl/pomohla}, byli bychom ti navěky zavázáni.
dlga_village_elder_tell_deliver_grain_mission:village_elder_tell_deliver_grain_mission_2|Hmmm. Kolik obilí potřebuješ?
dlga_village_elder_tell_deliver_grain_mission:village_elder_deliver_grain_mission_reject|S tímhle mě neotravuj. Požádej o pomoc někoho jiného.
dlga_village_elder_tell_deliver_grain_mission_2:village_elder_tell_deliver_grain_mission_3|Myslím, že pár pytlů obilí ({reg5}) bude k zahájení výsevu stačit. Se zbytkem nám snad pomůžou jiní dobří lidé.
dlga_village_elder_tell_deliver_grain_mission_3:village_elder_deliver_grain_mission_accept|V tom případě půjdu sehnat obilí, které potřebuješ.
dlga_village_elder_tell_deliver_grain_mission_3:village_elder_deliver_grain_mission_reject|Je mi líto, ale nemám na tohle čas. Budeš si muset najít pomoc jinde.
dlga_village_elder_deliver_grain_mission_accept:close_window|Děkuji vám, {sire/madam}. Budeme se za vás každý den modlit.
dlga_village_elder_deliver_grain_mission_reject:close_window|Ano, {sire/madam}, samozřejmě. Omlouvám se, že jsem vás obtěžoval s našimi problémy.
dlga_village_elder_tell_mission:village_elder_tell_train_peasants_against_bandits_mission|Všichni nesmírně trpíme kvůli skupině banditů. Berou nám jídlo i dobytek a zabijí každého, kdo je okamžitě neposlechne. Muži z vesnice se zlobí, že se nedokážeme ubránit, ale jsme jenom prostí farmáři... Kdyby nám ale někdo trochu pomohl, myslím, že bychom mohli být víc než jen to. Prostě jen potřebujeme zkušeného válečníka, který by nás naučil bojovat.
dlga_village_elder_tell_train_peasants_against_bandits_mission:village_elder_train_peasants_against_bandits_mission_accept|Můžu vás naučit, jak se bránit.
dlga_village_elder_tell_train_peasants_against_bandits_mission:village_elder_train_peasants_against_bandits_mission_reject|Sedláci se nemají co míchat do vojenských záležitostí. Prostě banditům zaplaťte a bude.
dlga_village_elder_train_peasants_against_bandits_mission_accept:close_window|Opravdu? To je skvělé! Byli bychom vám hluboce zavázáni, {sire/madam}. Poběžím vesničanům vyřídit, aby se tady shromáždili a vy jste {mohl/mohla} začít s výcvikem. Pokud nás naučíte, jak se máme bránit, slibuji, že dostanete odměnou za svou námahu všechno, co vám můžeme dát. 
dlga_village_elder_train_peasants_against_bandits_mission_reject:close_window|Ano, samozřejmě, {sire/madam}. Děkujeme vám za radu.
dlga_village_elder_tell_mission:village_elder_tell_deliver_cattle_mission|Zbojníci odehnali náš dobytek. Všechny pastviny jsou prázdné. Kdybychom měli jen pár kusů dobytka, mohli bychom zase začít s chovem.
dlga_village_elder_tell_deliver_cattle_mission:village_elder_tell_deliver_cattle_mission_2|Kolik zvířat potřebujete?
dlga_village_elder_tell_deliver_cattle_mission:village_elder_deliver_cattle_mission_reject|Na tohle nemám čas. Požádej o pomoc někoho jiného.
dlga_village_elder_tell_deliver_cattle_mission_2:village_elder_tell_deliver_cattle_mission_3|Myslím, že {reg5} kusů by na malé stádo mělo stačit.
dlga_village_elder_tell_deliver_cattle_mission_3:village_elder_deliver_cattle_mission_accept|V tom případě ti přivedu dobytek, který potřebuješ.
dlga_village_elder_tell_deliver_cattle_mission_3:village_elder_deliver_cattle_mission_reject|Je mi líto, ale na tohle nemám čas. Budeš si muset najít pomoc jinde.
dlga_village_elder_deliver_cattle_mission_accept:close_window|Děkuji vám, {sire/madam}. Budeme se za vás každý den modlit.
dlga_village_elder_deliver_cattle_mission_reject:close_window|Ano, {sire/madam}, samozřejmě. Omlouvám se, že jsem vás obtěžoval s našimi problémy.
dlga_village_elder_tell_mission:village_elder_pretalk|Děkuji vám, {sire/madam}, ale teď zrovna nic nepotřebujeme.
dlga_start:goods_merchant_talk|{Můj pane/Má paní}, poctil jste můj skromný krámek svou přítomností.
dlga_start:goods_merchant_talk.1|Vítejte, {sire/madam}. Co pro vás můžu udělat?
dlga_goods_merchant_pretalk:goods_merchant_talk|Ještě něco?
dlga_goods_merchant_talk:goods_trade_requested|Chci si koupit pár věcí... a možná taky nějaké prodat.
dlga_goods_trade_requested:goods_trade_completed|Jistě, jistě... Podívej se na mé zboží...
dlga_goods_trade_completed:goods_merchant_talk|Ještě něco?
dlga_goods_merchant_talk:trade_info_request|Jaké zboží bych tu {měl/měla} nakoupit, pokud chci obchodovat s ostatními městy?
dlga_goods_merchant_talk:close_window|Nic. Děkuji.
dlga_trade_info_request:trade_info_request_2|Takovéhle informace získáš od vůdců karavan a cestujících obchodníků. Pokud chceš, můžu tě poslat do čtvrti, kde tito kupci bydlí, když přijedou do města. Když s nimi strávíš nějaký čas a zaposloucháš se do jejich řečí, určitě se dozvíš spoustu informací o tom, co bys měl koupit a kde to nejlépe prodat.
dlga_trade_info_request_2:close_window|V tom případě strávím nějaký čas s těmi kupci.
dlga_trade_info_request_2:goods_merchant_pretalk|Na tohle teď nemám čas.
dlga_start:arena_intro_1.1|Dobrý den, {příteli/paní}. Pokud ses {přišel/přišla} podívat na turnaje, {putoval/putovala} jsi nadarmo. V dohledné době se tu žádný konat nebude.
dlga_arena_intro_1:arena_intro_2|Turnaje? Takže tady se pořádají turnaje?
dlga_arena_intro_2:arena_intro_3|Ano. {Měl/Měla} bys to tady vidět v době konání některého z velkých turnajů. Přichází sem všichni z města a okolních vesnic. Davy šílí vzrušením. No, ale jak jsem říkal, v dohledné době se žádný pořádat nebude, takže toho tu není moc k vidění. Jen se tu čas od času koná oficiální souboj a samozřejmě tu máme denně nějaké ty zápasy.
dlga_arena_intro_3:arena_training_melee_intro|Pověz mi o těch zápasech.
dlga_arena_training_melee_intro:arena_training_melee_intro_2|Bojovníci a rytíři se při čekání na další turnaj vždycky začnou nudit, takže si vymysleli cvičné zápasy. Je to vlastně velmi jednoduché. Bojovníci prostě skočí se zbraní do arény. Neexistují žádná pravidla ani žádné týmy. Všichni bojují proti všem, dokud nezůstane na nohou jediný bojovník. Docela zábava, co?
dlga_arena_training_melee_intro_2:arena_training_melee_intro_reward|Je za to nějaká odměna?
dlga_arena_training_melee_intro_reward:arena_training_melee_intro_2|Vlastně ano, je. Někteří bohatí měšťané nabízejí odměny bojovníkům, kteří projeví v boji výjimečnou dovednost. Pokud se ti podaří přemoci {reg1} protivníky dříve, než půjdeš k zemi, vyděláš si {reg11} denárů. V případě, že srazíš alespoň {reg2} protivníků, je to {reg12} denárů a pokud dokážeš pobít {reg3} protivníků, dostaneš {reg13} denárů. Pokud přežiješ tak dlouho, že vyřadíš {reg4} bojovníků, máš v kapse {reg14} denárů. A kdyby se ti podařilo zvítězit, máš nárok na hlavní cenu, {reg15} denárů. Zní to dobře, co?
